market_date,timestamp_et,state,candidate_action,turn_family_count,daily_context_state,SPXA20R,NYMO,NAMO,NYUD,NAUD,nyse_down_up_ratio,nasdaq_down_up_ratio,NAADV,NADEC,NASI_RSI,NASI_EMA4,NASI_EMA10,NASI_DIRECTION,VVIX,VVIX_PRIOR_CLOSE,VVIX_DIRECTION
2026-09-15,2026-09-15T10:44:30.913663-04:00,OVERSOLD,WAIT_FOR_WASHOUT,0,WASHOUT,23.4,-46.04,-33.73,-225.31056,124.336138,1.841737389623018,0.8849141195803207,1259.0,3062.0,17.754326322954512,24.009180571980316,32.75893605321681,FALLING,96.09,94.89,RISING
2026-09-15,2026-09-15T10:58:11.215753-04:00,OVERSOLD,WAIT_FOR_WASHOUT,0,WASHOUT,23.4,-46.04,-33.73,-290.891107,-42.64061400000014,1.9712446209549737,1.038133557066774,1193.0,3212.0,17.63812329342656,23.962699360169132,32.73780822966627,FALLING,97.6,94.89,RISING
2026-09-15,2026-09-15T11:02:46.575450-04:00,OVERSOLD,WAIT_FOR_WASHOUT,0,WASHOUT,23.4,-46.04,-33.73,-309.263927,-81.56601,1.9582758466017602,1.0707673370582198,1179.0,3236.0,17.616878072889023,23.95420127195412,32.73394546229581,FALLING,97.46,94.89,RISING
2026-09-15,2026-09-15T11:13:30.784784-04:00,OVERSOLD,WAIT_FOR_WASHOUT,0,WASHOUT,23.4,-46.04,-33.73,-348.189504,-179.21400700000004,1.9798332255568718,1.1484712245908097,1124.0,3341.0,17.53145861434284,23.920033488535644,32.718414651651045,FALLING,96.76,94.89,RISING
2026-09-15,2026-09-15T11:25:34.250429-04:00,WASHOUT,GO_EARLY_INTRADAY,2,WASHOUT,24.2,-46.04,-33.73,-411.01365499999997,-106.95425300000011,2.078975542715724,1.0794536488110824,1180.0,3320.0,17.589882478067437,23.943403034025486,32.72903717232825,FALLING,96.67,94.89,RISING
2026-09-15,2026-09-15T11:37:56.887028-04:00,WASHOUT_WATCH,WATCH_EARLY_TURN,1,WASHOUT,25.0,-46.04,-33.73,-417.929037,-127.54987600000004,1.943730461504769,1.088358568366407,1211.0,3321.0,16.440815152882635,21.420917889676545,30.06416416555396,FALLING,96.49,94.89,RISING
2026-09-15,2026-09-15T11:52:14.292238-04:00,WASHOUT_WATCH,WATCH_EARLY_TURN,1,WASHOUT,24.8,-46.04,-33.73,-436.16888100000006,-72.6414749999999,1.8612898410979124,1.0414836557547351,1273.0,3262.0,16.512092481262997,21.44942882102869,30.077123679804938,FALLING,96.19,94.89,RISING
2026-09-15,2026-09-15T11:55:40.868865-04:00,WASHOUT_WATCH,WATCH_EARLY_TURN,1,WASHOUT,25.0,-46.04,-33.73,-453.5426709999999,-97.78387999999995,1.88065477339503,1.06110273412619,1271.0,3261.0,16.51073727058322,21.44888673675678,30.076877277863158,FALLING,96.27,94.89,RISING
2026-09-15,2026-09-15T12:01:07.729469-04:00,WASHOUT_WATCH,WATCH_EARLY_TURN,1,WASHOUT,25.0,-46.04,-33.73,-433.19332800000007,-24.449153000000024,1.7911144339890086,1.0145888958707578,1319.0,3231.0,16.560958379987298,21.46897518051841,30.0860083886639,FALLING,96.1,94.89,RISING
2026-09-15,2026-09-15T12:10:09.468425-04:00,OVERSOLD,WAIT_FOR_WASHOUT,0,WASHOUT,24.4,-46.04,-33.73,-498.35202900000013,-36.69754399999988,1.8909566804484095,1.0210620695279515,1270.0,3292.0,16.49980010997679,21.444511872514205,30.074888703207446,FALLING,96.65,94.89,RISING
2026-09-15,2026-09-15T12:22:55.897401-04:00,WASHOUT_WATCH,WATCH_EARLY_TURN,1,WASHOUT,25.0,-46.04,-33.73,-593.7643280000001,-52.67762700000003,2.0389965098521485,1.0286431648326286,1278.0,3295.0,16.505521465569515,21.446800414751298,30.07592894967885,FALLING,96.54,94.89,RISING
2026-09-15,2026-09-15T12:35:09.601918-04:00,OVERSOLD,WAIT_FOR_WASHOUT,0,WASHOUT,25.0,-46.04,-33.73,-626.0126480000001,-75.77290600000015,2.0394797421994877,1.0401384582265272,1243.0,3340.0,16.4619247364124,21.42936172308845,30.068002271650283,FALLING,96.0,94.89,RISING
2026-09-15,2026-09-15T12:48:23.973074-04:00,WASHOUT_WATCH,WATCH_EARLY_TURN,1,WASHOUT,25.0,-46.04,-33.73,-529.0894300000001,-38.09387199999992,1.7499913730132615,1.0190097945493506,1374.0,3234.0,16.605297951937928,21.486711009298663,30.09407012901856,FALLING,96.31,94.89,RISING
2026-09-15,2026-09-15T12:59:00.586968-04:00,WASHOUT,GO_EARLY_INTRADAY,2,WASHOUT,25.6,-46.04,-33.73,-511.95337200000006,-52.85534899999993,1.6773217028016087,1.025435375648463,1367.0,3251.0,16.59370998506114,21.482075822547948,30.091963225950053,FALLING,96.16,94.89,RISING
2026-09-15,2026-09-15T13:04:32.326635-04:00,WASHOUT_WATCH,WATCH_EARLY_TURN,1,WASHOUT,25.4,-46.04,-33.73,-491.9163669999999,-51.931951000000026,1.6161899544575116,1.0244915461304165,1386.0,3242.0,16.612298445573188,21.489511206752766,30.095342946043154,FALLING,96.36,94.89,RISING
2026-09-15,2026-09-15T13:20:07.359038-04:00,WASHOUT_WATCH,WATCH_EARLY_TURN,1,WASHOUT,25.4,-46.04,-33.73,-475.64186000000007,-182.80421099999967,1.5383810269852984,1.08467614728073,1439.0,3219.0,16.66319144439474,21.509868406281388,30.104596218556164,FALLING,96.29,94.89,RISING
2026-09-15,2026-09-15T13:29:21.852551-04:00,WASHOUT_WATCH,WATCH_EARLY_TURN,1,WASHOUT,24.8,-46.04,-33.73,-516.870788,-50.190524000000096,1.57604893509241,1.0220055352949686,1404.0,3251.0,16.623741743996064,21.494088526121917,30.097423545756403,FALLING,96.57,94.89,RISING
2026-09-15,2026-09-15T13:38:13.363776-04:00,WASHOUT_WATCH,WATCH_EARLY_TURN,1,WASHOUT,25.8,-46.04,-33.73,-582.6339049999999,-135.863112,1.6510941085260005,1.059624589084258,1377.0,3287.0,16.58955664305141,21.480414485744056,30.091208072857377,FALLING,96.62,94.89,RISING
2026-09-15,2026-09-15T13:48:52.702381-04:00,WASHOUT_WATCH,WATCH_EARLY_TURN,1,WASHOUT,25.6,-46.04,-33.73,-547.844915,-350.726447,1.572339106260909,1.1560253873729263,1374.0,3312.0,16.57871351349435,21.47607723392123,30.08923659475609,FALLING,96.33,94.89,RISING
2026-09-15,2026-09-15T13:55:44.542618-04:00,WASHOUT_WATCH,WATCH_EARLY_TURN,1,WASHOUT,26.2,-46.04,-33.73,-550.6221830000001,-408.353212,1.5588870987504675,1.182326032204224,1389.0,3298.0,16.595510356954733,21.482795971305386,30.092290566294345,FALLING,96.23,94.89,RISING
2026-09-15,2026-09-15T14:00:11.176500-04:00,WASHOUT_WATCH,WATCH_EARLY_TURN,1,WASHOUT,26.4,-46.04,-33.73,-571.582845,-693.4813099999997,1.5696054897314882,1.323885009245167,1379.0,3318.0,16.580734249744637,21.476885528421345,30.089604001347052,FALLING,96.25,94.89,RISING
2026-09-15,2026-09-15T14:10:18.761427-04:00,WASHOUT_WATCH,WATCH_EARLY_TURN,1,WASHOUT,27.4,-46.04,-33.73,-602.2716790000001,-1024.8029600000002,1.5906596603389156,1.5019635544751682,1380.0,3309.0,16.584555199413586,21.478413908288925,30.09029871946868,FALLING,96.34,94.89,RISING
2026-09-15,2026-09-15T14:23:18.405652-04:00,WASHOUT_WATCH,WATCH_EARLY_TURN,1,WASHOUT,26.0,-46.04,-33.73,-585.8789629999999,-843.1606230000002,1.5448367510652259,1.3818408691209842,1422.0,3268.0,16.632279715188844,21.497503714599027,30.09897590415509,FALLING,96.21,94.89,RISING
2026-09-15,2026-09-15T14:34:59.856024-04:00,OVERSOLD,WAIT_FOR_WASHOUT,0,WASHOUT,26.0,-46.04,-33.73,-647.9267559999998,-909.6600160000003,1.5512976305662778,1.3906398437011962,1468.0,3235.0,16.68055264113366,21.516812884976954,30.10775279978142,FALLING,96.29,94.89,RISING
2026-09-15,2026-09-15T14:47:23.078209-04:00,OVERSOLD,WAIT_FOR_WASHOUT,0,WASHOUT,25.8,-46.04,-33.73,-698.470274,-1150.1067120000002,1.6177470875943039,1.525821635378202,1454.0,3249.0,16.66445293444916,21.510373002303155,30.10482558038424,FALLING,96.22,94.89,RISING
2026-09-15,2026-09-15T14:57:49.852848-04:00,OVERSOLD,WAIT_FOR_WASHOUT,0,WASHOUT,25.6,-46.04,-33.73,-779.361964,-1305.062391,1.6943263637800796,1.5958476845024094,1453.0,3271.0,16.65588775796273,21.506946931708583,30.103268275568524,FALLING,96.04,94.89,RISING
2026-09-15,2026-09-15T15:03:07.504243-04:00,WASHOUT_WATCH,WATCH_EARLY_TURN,1,WASHOUT,25.8,-46.04,-33.73,-815.9639990000001,-1365.7379370000003,1.7241245579471578,1.6196612730014037,1445.0,3285.0,16.644660299884123,21.50245594847714,30.101226919554232,FALLING,95.97,94.89,RISING
2026-09-15,2026-09-15T15:13:28.803385-04:00,OVERSOLD,WAIT_FOR_WASHOUT,0,WASHOUT,25.2,-46.04,-33.73,-866.300172,-1477.1070300000001,1.743853453112543,1.6634345063280764,1443.0,3291.0,16.64099243657232,21.500988803152417,30.100560035315723,FALLING,95.64,94.89,RISING
2026-09-15,2026-09-15T15:23:49.773920-04:00,WASHOUT_WATCH,WATCH_EARLY_TURN,1,WASHOUT,25.0,-46.04,-33.73,-726.9906970000002,-1533.8028849999996,1.5663455834850781,1.6739464358055847,1460.0,3288.0,16.655453644158257,21.506773286186792,30.103189345785893,FALLING,95.41,94.89,RISING
2026-09-15,2026-09-15T15:32:33.823815-04:00,OVERSOLD,WAIT_FOR_WASHOUT,0,WASHOUT,24.2,-46.04,-33.73,-946.4070389999999,-1541.198261,1.7733045556905336,1.6650694502923016,1432.0,3325.0,16.62061784075715,21.49283896482635,30.09685556334933,FALLING,94.91,94.89,FLAT
2026-09-15,2026-09-15T15:44:41.870970-04:00,OVERSOLD,WAIT_FOR_WASHOUT,0,WASHOUT,23.4,-46.04,-33.73,-990.9629390000002,-1542.181075,1.794506025886127,1.6414062514446321,1407.0,3348.0,16.593085675626853,21.48182609877423,30.09184971514382,FALLING,94.95,94.89,FLAT
2026-09-15,2026-09-15T15:50:39.860732-04:00,WASHOUT_WATCH,WATCH_EARLY_TURN,1,WASHOUT,24.6,-46.04,-33.73,-993.9234710000001,-1655.165817,1.7712629075848474,1.6980479597032916,1401.0,3357.0,16.58533455654954,21.478725651143307,30.090440420766125,FALLING,94.95,94.89,FLAT
2026-09-15,2026-09-15T15:59:03.708144-04:00,WASHOUT_WATCH,WATCH_EARLY_TURN,1,WASHOUT,24.4,-46.04,-33.73,-976.0221229999997,-1623.8317470000002,1.710238835193612,1.6517487059252236,1401.0,3392.0,16.573834897391222,21.47412578747998,30.088349573646433,FALLING,94.98,94.89,FLAT
2026-09-15,2026-09-15T16:07:18.181972-04:00,OVERSOLD,WAIT_FOR_WASHOUT,0,WASHOUT,24.2,-46.04,-33.73,-1078.28696,-1670.5013549999999,1.7656079827469706,1.6501948563122357,1414.0,3395.0,16.583090109377295,21.47782787227441,30.09003233946208,FALLING,95.06,94.89,FLAT
2026-09-15,2026-09-15T16:20:15.080008-04:00,OVERSOLD,WAIT_FOR_WASHOUT,0,WASHOUT,24.2,-46.04,-33.73,-1380.267278,-2165.6696220000003,1.9478602440791055,1.855668946919098,1455.0,3351.0,16.629848743094414,21.496531325761257,30.09853390922883,FALLING,94.91,94.89,FLAT
2026-09-15,2026-09-15T16:29:19.185125-04:00,OVERSOLD,WAIT_FOR_WASHOUT,0,WASHOUT,24.2,-46.04,-33.73,-1380.267278,-2165.6696220000003,1.9478602440791055,1.855668946919098,1455.0,3351.0,16.629848743094414,21.496531325761257,30.09853390922883,FALLING,94.91,94.89,FLAT
2026-09-15,2026-09-15T16:38:08.446719-04:00,WASHOUT_WATCH,WATCH_EARLY_TURN,1,WASHOUT,24.2,-46.04,-33.73,-1380.2673,-2165.6696,1.9478602696016625,1.8556689426218054,1455.0,3351.0,16.629848743094414,21.496531325761257,30.09853390922883,FALLING,94.91,94.89,FLAT
2026-09-16,2026-09-16T09:31:39.448055-04:00,OVERSOLD,WAIT_FOR_WASHOUT,0,WASHOUT,24.2,-55.39,-47.53,-1400.7431,-2303.809,1.7590378511810298,1.8246861780301427,1472.0,3443.0,16.612351793288084,21.489532545838724,30.09535264562768,FALLING,94.53,94.91,FALLING
